id;name;link;bgg_rank;suggested_player;min_player;max_player;max_playtime;ratio_play;age;mecha_list;family_list;domain_list;cat_list;designer_list;awards;Image_link;weight;geek_rating;year
223321;Detective: A Modern Crime Board Game;https://boardgamegeek.com/boardgame/223321/detective-modern-crime-board-game;267;[1, 2, 3, 4];1;5;180;36.0;16.0;['Cooperative Game', 'Narrative Choice / Paragraph', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling', 'Variable Player Powers'];['Components: Digital Hybrid – App/Website Required', 'Digital Implementations: Tabletopia', 'Game: Detective – A Modern Crime Board Game (Portal Games)', 'Mechanism: Campaign Games', 'Misc: Limited Replayability', 'Misc: LongPack Games', 'Players: Games with Solitaire Rules', 'Theme: Mystery / Crime'];['Thematic Games'];['Deduction', 'Murder/Mystery'];['Jakub Łapot', 'Przemysław Rymer', 'Ignacy Trzewiczek'];18;https://cf.geekdo-images.com/wJphcoCCYScWCNkE32D_hw__original/img/qSYnPWdXgggfxYvT03Oa32zSrh0=/0x0/filters:format(jpeg)/pic5756205.jpg;2.7;7.2;2018
194655;Santorini;https://boardgamegeek.com/boardgame/194655/santorini;268;[2, 3, 4];2;4;20;5.0;8.0;['Grid Movement', 'Map Reduction', 'Race', 'Square Grid', 'Team-Based Game', 'Three Dimensional Movement', 'Variable Player Powers'];['Category: Combinatorial', 'Components: 3-Dimensional (3D)', 'Components: 5 x 5 Grids', 'Country: Greece', 'Crowdfunding: Kickstarter', 'Digital Implementations: Ai Ai', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Google Play', 'Digital Implementations: Tabletopia', 'Game: Santorini', 'Islands: Santorini (Greece)', 'Mythology: Greek', 'Organizations: The Game Artisans of Canada', 'Theme: Chibis', 'Theme: Construction'];['Abstract Games'];['Abstract Strategy', 'Ancient', 'Mythology'];['Gord!'];8;https://cf.geekdo-images.com/665Ply7Ho1WVf1v1iZlWeg__original/img/4q6RCxd7st-yW2MyrJwVC_d3ajk=/0x0/filters:format(png)/pic3283110.png;1.7;7.2;2016
9216;Goa: A New Expedition;https://boardgamegeek.com/boardgame/9216/goa-new-expedition;269;[2, 3, 4];2;4;90;22.5;12.0;['Auction: Once Around', 'Auction/Bidding', 'Hand Management', 'Push Your Luck', 'Tech Trees / Tech Tracks'];['Components: 5 x 5 Grids', 'Components: Control Boards', 'Components: Multi-Use Cards', 'Components: Wooden pieces & boards', 'Country: India', 'Country: Portugal', 'Digital Implementations: Tabletopia', 'History: Age of Discovery', 'Theme: Colonial'];['Strategy Games'];['Economic', 'Farming', 'Nautical', 'Renaissance'];['Rüdiger Dorn'];7;https://cf.geekdo-images.com/9sbSKcc-Fm8Od5wwuf3kgg__original/img/kNoFZrbwsvMvs_iKWeKBHYLka5Y=/0x0/filters:format(jpeg)/pic1215969.jpg;3.4;7.2;2004
3;Samurai;https://boardgamegeek.com/boardgame/3/samurai;270;[2, 3, 4];2;4;60;15.0;10.0;['Area Majority / Influence', 'Hand Management', 'Hexagon Grid', 'Once-Per-Game Abilities', 'Set Collection', 'Tile Placement'];['Components: Map (Continental / National scale)', 'Country: Japan', 'Digital Implementations: Triqqy', 'Series: Euro Classics (Reiner Knizia)', 'Series: Tile-Laying Trilogy (Reiner Knizia)', 'Theme: Samurai'];['Strategy Games'];['Abstract Strategy', 'Medieval'];['Reiner Knizia'];5;https://cf.geekdo-images.com/o9-sNXmFS_TLAb7ZlZ4dRA__original/img/TPKZgpNxB_C73RNbhKyP6UR76X0=/0x0/filters:format(jpeg)/pic3211873.jpg;2.5;7.2;1998
228341;Pulsar 2849;https://boardgamegeek.com/boardgame/228341/pulsar-2849;271;[2, 3, 4];2;4;90;22.5;14.0;['Dice Rolling', 'Open Drafting', 'Point to Point Movement', 'Worker Placement with Dice Workers'];['Digital Implementations: TableTop Simulator Mod (TTS)', 'Digital Implementations: Tabletopia', 'Mechanism: Dice Drafting'];['Strategy Games'];['Dice', 'Science Fiction', 'Space Exploration'];['Vladimír Suchý'];8;https://cf.geekdo-images.com/6TOzhqw0BXNxbUZCl0k1sg__original/img/tj-4BHcZxjUmiJpMnPCxXF1g0YY=/0x0/filters:format(jpeg)/pic6285702.jpg;3.4;7.2;2017
198994;Hero Realms;https://boardgamegeek.com/boardgame/198994/hero-realms;272;[2, 3, 4];2;4;20;5.0;12.0;['Deck, Bag, and Pool Building', 'Hand Management', 'Once-Per-Game Abilities', 'Player Elimination', 'Take That'];['Category: Two Player Fighting Games', 'Crowdfunding: Kickstarter', 'Digital Implementations: Steam', 'Digital Implementations: Tabletopia', 'Game: Hero Realms'];['Strategy Games'];['Card Game', 'Fantasy', 'Fighting'];['Robert Dougherty', 'Darwin Kastle'];6;https://cf.geekdo-images.com/BZiR636JJdSBwThtH42DVw__original/img/ntif6KjmWg9hGgDmT_4qEIIXv5s=/0x0/filters:format(jpeg)/pic3744052.jpg;1.9;7.2;2016
421;1830: Railways & Robber Barons;https://boardgamegeek.com/boardgame/421/1830-railways-robber-barons;273;[2, 3, 4];2;7;360;51.43;14.0;['Auction/Bidding', 'Hexagon Grid', 'Investment', 'Market', 'Network and Route Building', 'Ownership', 'Stock Holding', 'Tile Placement', 'Victory Points as a Resource'];['Category: Combinatorial', 'Components: Map (Continental / National scale)', 'Country: USA', 'Digital Implementations: 18xx.games', 'Series: 18xx'];['Strategy Games'];['Economic', 'Trains', 'Transportation'];['Bruce Shelley', 'Francis Tresham'];0;https://cf.geekdo-images.com/3EmD1SEI5fVpR4rbdkU0AA__original/img/M6qiL7ZNU_mjgZXHZjOrVxNamfU=/0x0/filters:format(jpeg)/pic882119.jpg;4.2;7.2;1986
256680;Return to Dark Tower;https://boardgamegeek.com/boardgame/256680/return-to-dark-tower;274;[1, 2, 3, 4];1;4;120;30.0;10.0;['Area Movement', 'Cooperative Game', 'Events', 'Push Your Luck', 'Random Production', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Sudden Death Ending', 'Trading', 'Variable Player Powers', 'Variable Set-up'];['Components: Digital Hybrid – App/Website Required', 'Components: Drop Tower', 'Components: Miniatures', 'Crowdfunding: Kickstarter', 'Mechanism: Campaign Games'];['Thematic Games'];['Adventure', 'Electronic', 'Fantasy', 'Fighting'];['Tim Burrell-Saward', 'Isaac Childres', 'Noah Cohen', 'Rob Daviau', 'Justin D. Jacobson', 'Brian Neff'];13;https://cf.geekdo-images.com/sd0acHeHj9RE-daXPC7pEg__original/img/G6dWPuaWJA9WtymikfcTGj_c4TA=/0x0/filters:format(jpeg)/pic5153383.jpg;2.7;7.2;2022
286096;Tapestry;https://boardgamegeek.com/boardgame/286096/tapestry;275;[1, 2, 3, 4];1;5;120;24.0;12.0;['Area Majority / Influence', 'Contracts', 'Dice Rolling', 'Events', 'Grid Coverage', 'Hand Management', 'Hexagon Grid', 'Income', 'Map Addition', 'Once-Per-Game Abilities', 'Open Drafting', 'Push Your Luck', 'Solo / Solitaire Game', 'Square Grid', 'Take That', 'Tech Trees / Tech Tracks', 'Tile Placement', 'Variable Player Powers', 'Variable Set-up'];['Components: Dice with Icons', 'Components: Miniatures', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Tabletopia', 'Mechanism: Tableau Building', 'Misc: Watch It Played How To Videos', 'Organizations: Automa Factory', 'Players: Games with Solitaire Rules'];['Strategy Games'];['Civilization'];['Jamey Stegmaier'];8;https://cf.geekdo-images.com/7kqDmkUMGxXHr1wNPA7Gvg__original/img/e6rS0PyrVlPpJjCsWPmCaGg9PXc=/0x0/filters:format(jpeg)/pic4884996.jpg;2.9;7.2;2019
20551;Shogun;https://boardgamegeek.com/boardgame/20551/shogun;276;[3, 4];3;5;120;24.0;12.0;['Action Queue', 'Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Cube Tower', 'Simultaneous Action Selection', 'Variable Phase Order'];['Components: Drop Tower', 'Components: Map (Continental / National scale)', 'Country: Japan', 'History: Sengoku Period', 'Theme: Samurai'];['Strategy Games'];['Economic', 'Medieval', 'Territory Building'];['Dirk Henn'];10;https://cf.geekdo-images.com/j6UzppDoJv9tKHQl-pWpIw__original/img/Yu1D0BNyavkX_SV8EK056FxfRsw=/0x0/filters:format(jpeg)/pic3336315.jpg;3.4;7.2;2006
305096;Endless Winter: Paleoamericans;https://boardgamegeek.com/boardgame/305096/endless-winter-paleoamericans;277;[1, 2, 3, 4];1;4;120;30.0;12.0;['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'End Game Bonuses', 'Hand Management', 'Income', 'Modular Board', 'Multi-Use Cards', 'Set Collection', 'Solo / Solitaire Game', 'Tech Trees / Tech Tracks', 'Turn Order: Auction', 'Variable Player Powers', 'Variable Set-up', 'Worker Placement'];['Animals: Prehistoric Non-Dinosaurs', 'Components: Control Boards', 'Components: Game Trayz Inside', 'Components: Official Music Soundtrack', 'Crowdfunding: Kickstarter', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Digital Implementations: Tabletopia', 'Mechanism: Tableau Building', 'Misc: Made by Panda', 'Theme: Native Americans / First Peoples'];['Strategy Games'];['Adventure', 'Prehistoric', 'Territory Building'];['Stan Kordonskiy'];3;https://cf.geekdo-images.com/TFX_awTwbJxoG74GtRHytw__original/img/plU9ZhUubz-1LHGfbsDstEOE9vg=/0x0/filters:format(jpeg)/pic5624523.jpg;3.3;7.2;2022
31481;Galaxy Trucker;https://boardgamegeek.com/boardgame/31481/galaxy-trucker;278;[2, 3, 4];2;4;60;15.0;10.0;['Dice Rolling', 'Events', 'Real-Time', 'Relative Movement', 'Team-Based Game', 'Tile Placement', 'Track Movement'];['Components: Gems/Crystals', 'Components: Sand Timers', 'Creatures: Aliens / Extraterrestrials', 'Digital Implementations: Google Play', 'Game: Galaxy trucker'];['Thematic Games'];['Real-time', 'Science Fiction', 'Space Exploration', 'Transportation'];['Vlaada Chvátil'];11;https://cf.geekdo-images.com/gLFt1Kif5Cfag505_COYYw__original/img/5vUNCkVDoQpcTfmlhFzkS4e1EaQ=/0x0/filters:format(jpeg)/pic3926631.jpg;2.3;7.2;2007
232405;Western Legends;https://boardgamegeek.com/boardgame/232405/western-legends;279;[2, 3, 4];2;6;90;15.0;14.0;['Action Points', 'Area Movement', 'Betting and Bluffing', 'Card Play Conflict Resolution', 'Dice Rolling', 'End Game Bonuses', 'Hand Management', 'Pick-up and Deliver', 'Take That', 'Variable Player Powers'];['Components: Miniatures', 'Crowdfunding: Kickstarter', 'Game: Western Legends'];['Thematic Games'];['Adventure', 'American West', 'Miniatures'];['Hervé Lemaître'];5;https://cf.geekdo-images.com/lZwgk3_MqyAmROjkz4v8Wg__original/img/W0gWMrkx5fEgVp8b2fMc-LfGmz8=/0x0/filters:format(png)/pic6974323.png;2.8;7.2;2018
239188;Chronicles of Crime;https://boardgamegeek.com/boardgame/239188/chronicles-of-crime;280;[1, 2, 3, 4];1;4;90;22.5;12.0;['Cooperative Game', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling'];['Components: Digital Hybrid – App/Website Required', 'Components: Official Music Soundtrack', 'Crowdfunding: Kickstarter', 'Crowdfunding: Spieleschmiede', 'Game: Chronicles of Crime', 'Mechanism: Campaign Games', 'Misc: Limited Replayability', 'Players: Games with Solitaire Rules', 'Theme: Mystery / Crime'];['Thematic Games'];['Adventure', 'Deduction', 'Murder/Mystery'];['David Cicurel'];19;https://cf.geekdo-images.com/1BMyuEwK0zV9005oYinYLw__original/img/3OigysLof9HIk4jvV79Cm-tb-gY=/0x0/filters:format(jpeg)/pic4317519.jpg;2.1;7.2;2018
27708;1960: The Making of the President;https://boardgamegeek.com/boardgame/27708/1960-making-president;281;[2];2;2;120;60.0;12.0;['Action/Event', 'Area Majority / Influence', 'Campaign / Battle Card Driven', 'Hand Management', 'Simulation'];"['Country: USA', ""Decades: The 1960's"", 'Digital Implementations: VASSAL', 'History: Cold War', 'Players: Two-Player Only Games', 'Political: Elections']";['Strategy Games'];['Political'];['Christian Leonhard', 'Jason Matthews'];5;https://cf.geekdo-images.com/p-k_CqUvJzTcMMz4ms7f_Q__original/img/jCMiFqLiGxgXM7akNX3KLHEI6-o=/0x0/filters:format(jpeg)/pic3499166.jpg;3.2;7.2;2007
128621;Viticulture;https://boardgamegeek.com/boardgame/128621/viticulture;282;[2, 3, 4];2;6;90;15.0;13.0;['Contracts', 'Hand Management', 'Income', 'Turn Order: Progressive', 'Worker Placement'];['Country: Italy', 'Crowdfunding: Kickstarter', 'Digital Implementations: Google Play', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Food & Drink: Wine', 'Game: Viticulture'];['Strategy Games'];['Economic', 'Farming'];['Jamey Stegmaier', 'Alan Stone'];2;https://cf.geekdo-images.com/WrnWFA1Sysm3-nQyBe1sUA__original/img/cGg9S0AH41VxczdybvFsb81AKWw=/0x0/filters:format(jpeg)/pic2619743.jpg;2.9;7.2;2013
140620;Lewis & Clark: The Expedition;https://boardgamegeek.com/boardgame/140620/lewis-clark-expedition;283;[1, 2, 3, 4];1;5;120;24.0;14.0;['Action Retrieval', 'Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting', 'Race', 'Resource to Move', 'Solo / Solitaire Game', 'Track Movement', 'Worker Placement'];['Components: Multi-Use Cards', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Tabletopia', 'Game: Lewis & Clark', 'Historical Figures: Lewis & Clark', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules', 'Theme: Native Americans / First Peoples'];['Strategy Games'];['American West', 'Exploration'];['Cédrick Chaboussit'];13;https://cf.geekdo-images.com/IiJ1JK6AjlSCKsC8U_DqMw__original/img/4W8ffc5xOvC6sl660XMGCBqkzJ8=/0x0/filters:format(jpeg)/pic5375937.jpg;3.3;7.2;2013
27833;Steam;https://boardgamegeek.com/boardgame/27833/steam;284;[3, 4];3;5;90;18.0;10.0;['Auction/Bidding', 'Loans', 'Network and Route Building', 'Ownership', 'Pick-up and Deliver', 'Tile Placement'];['Components: Map (Continental / National scale)', 'Digital Implementations: Steam', 'Game: Steam'];['Strategy Games'];['Economic', 'Trains', 'Transportation'];['Martin Wallace'];6;https://cf.geekdo-images.com/IB38fOp0mTvFuvfdHczf0Q__original/img/SN5DSgS5Z0GOEzTBulGgX3faHCA=/0x0/filters:format(jpeg)/pic392515.jpg;3.5;7.2;2009
311193;Anno 1800: The Board Game;https://boardgamegeek.com/boardgame/311193/anno-1800-the-board-game;285;[1, 2, 3, 4];1;4;120;30.0;12.0;['End Game Bonuses', 'Hand Management', 'Race', 'Tech Trees / Tech Tracks', 'Variable Set-up', 'Worker Placement, Different Worker Types'];['History: Industrial Revolution', 'Mechanism: Tableau Building'];['Strategy Games'];['Card Game', 'City Building', 'Economic', 'Industry / Manufacturing', 'Napoleonic', 'Video Game Theme'];['Martin Wallace'];4;https://cf.geekdo-images.com/B21RQfIBnt2A_CYq8iZvrg__original/img/UXIVL5GrcjSmLRQwjCa-8fviulU=/0x0/filters:format(jpeg)/pic6220821.jpg;3.1;7.2;2020
146508;T.I.M.E Stories;https://boardgamegeek.com/boardgame/146508/time-stories;286;[2, 3, 4];2;4;90;22.5;12.0;['Cooperative Game', 'Dice Rolling', 'Move Through Deck', 'Narrative Choice / Paragraph', 'Storytelling', 'Variable Player Powers'];['Game: T.I.M.E Stories – White Cycle', 'Game: T.I.M.E Stories / TIME Stories', 'Misc: Limited Replayability', 'Theme: Time Travel'];['Thematic Games'];['Adventure', 'Puzzle', 'Science Fiction'];['Peggy Chassenet', 'Manuel Rozoy'];21;https://cf.geekdo-images.com/XmwCsjQ3C1Ul53ZN2o8Q-Q__original/img/sUuboe9L4_nrIokyjAE74uklCjE=/0x0/filters:format(png)/pic2617634.png;2.6;7.2;2015
204583;Kingdomino;https://boardgamegeek.com/boardgame/204583/kingdomino;287;[2, 3, 4];2;4;25;6.25;8.0;['Open Drafting', 'Tile Placement', 'Turn Order: Stat-Based'];['Category: Dized Tutorial', 'Components: 5 x 5 Grids', 'Digital Implementations: Board Game Arena', 'Game: Kingdomino', 'Misc: LongPack Games', 'Series: Europe Collection (Blue Orange Games)'];['Family Games'];['City Building', 'Medieval', 'Territory Building'];['Bruno Cathala'];25;https://cf.geekdo-images.com/3h9W8BfB_rltQ48EBmHliw__original/img/DDk3fDr0FkDpkYAcny5LeekB2qg=/0x0/filters:format(png)/pic3132685.png;1.2;7.2;2016
127060;Bora Bora;https://boardgamegeek.com/boardgame/127060/bora-bora;288;[2, 3, 4];2;4;120;30.0;12.0;['Dice Rolling', 'Set Collection', 'Worker Placement', 'Worker Placement with Dice Workers'];['Islands: French Polynesia (France)', 'Region: Oceania', 'Series: Alea Big Box', 'Theme: Tropical', 'Theme: Tropical Islands'];['Strategy Games'];['Dice'];['Stefan Feld'];4;https://cf.geekdo-images.com/9YEjZIVdWVcUVWC7o8aKsQ__original/img/FmxZfRUytUU35lwbNkTetKJT6YM=/0x0/filters:format(jpeg)/pic1542342.jpg;3.7;7.2;2013
302723;Forgotten Waters;https://boardgamegeek.com/boardgame/302723/forgotten-waters;289;[3, 4];3;7;240;34.29;14.0;['Dice Rolling', 'Events', 'Narrative Choice / Paragraph', 'Scenario / Mission / Campaign Game', 'Semi-Cooperative Game', 'Stat Check Resolution', 'Storytelling', 'Worker Placement'];['Components: Book as Board', 'Components: Digital Hybrid – App/Website Required', 'Components: Standees', 'Mechanism: Campaign Games', 'Series: Crossroads (Plaid Hat Games)', 'Theme: Pirates'];['Thematic Games'];['Adventure', 'Exploration', 'Fantasy', 'Nautical', 'Pirates', 'Travel'];['Mr. Bistro', 'J. Arthur Ellis', 'Isaac Vega'];10;https://cf.geekdo-images.com/gLnzfyJio2MYbG9J-uQSiQ__original/img/WIqdfw845duHlpr9d5QvzPuHpGI=/0x0/filters:format(jpeg)/pic5253984.jpg;2.1;7.2;2020
760;Battle Line;https://boardgamegeek.com/boardgame/760/battle-line;290;[2];2;2;30;15.0;12.0;['Card Play Conflict Resolution', 'Hand Management', 'Melding and Splaying'];['Ancient: Greece', 'Card Games: Draw and Discard', 'Digital Implementations: VASSAL', 'Game: Schotten-Totten', 'Players: Two-Player Only Games', 'Series: Lunchtime Games (GMT)'];['Strategy Games'];['Ancient', 'Card Game'];['Reiner Knizia'];0;https://cf.geekdo-images.com/RnbZfspkPRfr6EMkRkac2Q__original/img/hANctLTf503m6ZxkyYgPMZTHXRE=/0x0/filters:format(jpeg)/pic149717.jpg;1.9;7.2;2000
156546;Monikers;https://boardgamegeek.com/boardgame/156546/monikers;291;[4];4;16;60;3.75;17.0;['Acting', 'Communication Limits', 'Open Drafting', 'Role Playing', 'Singing', 'Team-Based Game'];['Crowdfunding: Kickstarter', 'Mechanism: Give a Clue / Get a Clue', 'Traditional Games: Charades'];['Party Games'];['Card Game', 'Humor', 'Mature / Adult', 'Party Game', 'Print & Play'];['Alex Hague', 'Justin Vickers'];1;https://cf.geekdo-images.com/4ipWVnxUSwnSVywPTitgvQ__original/img/8HVhyVZH9-j3g2vge43Xvji-vX0=/0x0/filters:format(png)/pic6346032.png;1.1;7.2;2015
390092;Ticket to Ride Legacy: Legends of the West;https://boardgamegeek.com/boardgame/390092/ticket-to-ride-legacy-legends-of-the-west;292;[2, 3, 4];2;5;90;18.0;10.0;['Connections', 'Contracts', 'End Game Bonuses', 'Hand Management', 'Legacy Game', 'Network and Route Building', 'Open Drafting', 'Push Your Luck', 'Set Collection'];['Components: Map (Continental / National scale)', 'Continents: North America', 'Country: USA', 'Game: Ticket to Ride (Official)', 'Mechanism: Campaign Games', 'Mechanism: Legacy', 'Versions & Editions: Legacy Versions of Non-Legacy Games'];['Family Games'];['Trains'];['Rob Daviau', 'Matt Leacock', 'Alan R. Moon'];0;https://cf.geekdo-images.com/2H0pJddVJA3r6btqRNLG1g__original/img/q8N6sz7FIZkbXe_0d4RiIfM8aNU=/0x0/filters:format(png)/pic7541330.png;2.5;7.2;2023
144344;Rococo;https://boardgamegeek.com/boardgame/144344/rococo;293;[2, 3, 4];2;5;120;24.0;12.0;['Action Retrieval', 'Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting', 'Set Collection', 'Turn Order: Claim Action'];['Components: Wooden pieces & boards', 'Country: France', 'Game: Rococo', 'Theme: Art', 'Theme: Fashion', 'Theme: Sewing / Knitting / Cloth-Making'];['Strategy Games'];['Age of Reason', 'Economic'];['Matthias Cramer', 'Stefan Malz', 'Louis Malz'];5;https://cf.geekdo-images.com/Go8mEe3K1VjYFJxLXEUPqQ__original/img/RcJ7xX5K_y0G87nK5ttdcWeb10U=/0x0/filters:format(jpeg)/pic1795272.jpg;3.1;7.2;2013
155068;Arcadia Quest;https://boardgamegeek.com/boardgame/155068/arcadia-quest;294;[2, 3, 4];2;4;60;15.0;13.0;['Action Retrieval', 'Dice Rolling', 'Grid Movement', 'Line of Sight', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Square Grid', 'Take That', 'Variable Player Powers'];['Category: Dungeon Crawler', 'Components: Miniatures', 'Crowdfunding: Kickstarter', 'Game: Arcadia Quest', 'Mechanism: Campaign Games', 'Misc: Watch It Played How To Videos', 'Theme: Anime / Manga', 'Theme: Chibis'];['Thematic Games'];['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures'];['Thiago Aranha', 'Guilherme Goulart', 'Eric M. Lang', 'Fred Perret'];1;https://cf.geekdo-images.com/8qyLCqvdZkSpT2lEbwVpeg__original/img/8oGnjG0FUHy9Mo6VkbZVXZmDnwU=/0x0/filters:format(jpeg)/pic2305263.jpg;2.5;7.2;2014
246784;Cryptid;https://boardgamegeek.com/boardgame/246784/cryptid;295;[3, 4];3;5;50;10.0;10.0;['Deduction', 'Hexagon Grid', 'Modular Board', 'Pattern Recognition'];['Creatures: Monsters', 'Misc: LongPack Games', 'Theme: Cryptids'];['Family Games', 'Strategy Games'];['Deduction'];['Hal Duncan', 'Ruth Veevers'];8;https://cf.geekdo-images.com/qrPLpAnhFgc470ZRuXlvbg__original/img/QenUCVaFRry4-wlimHmeLn226Bo=/0x0/filters:format(jpeg)/pic4037705.jpg;2.2;7.2;2018
298047;Marvel United;https://boardgamegeek.com/boardgame/298047/marvel-united;296;[1, 2, 3, 4];1;4;40;10.0;14.0;['Cooperative Game', 'Hand Management', 'Modular Board', 'Solo / Solitaire Game', 'Variable Player Powers'];['Admin: Better Description Needed!', 'Comic Books: Marvel Universe', 'Components: Miniatures', 'Crowdfunding: Kickstarter', 'Game: Marvel United', 'Players: Games with Solitaire Rules', 'Theme: Chibis', 'Theme: Superheroes'];['Family Games'];['Card Game', 'Comic Book / Strip', 'Fighting', 'Miniatures'];['Andrea Chiarvesio', 'Eric M. Lang'];8;https://cf.geekdo-images.com/-19XPXmTn9QyyvqwpcFkBw__original/img/zgZcNusSm7mFMP3N6MJvJRe_gKY=/0x0/filters:format(jpeg)/pic5231006.jpg;1.8;7.2;2020
284653;Mind MGMT: The Psychic Espionage “Game.”;https://boardgamegeek.com/boardgame/284653/mind-mgmt-psychic-espionage-game;297;[1, 2, 3, 4];1;5;60;12.0;13.0;['Cooperative Game', 'Deduction', 'Grid Movement', 'Hidden Movement', 'Paper-and-Pencil', 'Point to Point Movement', 'Team-Based Game', 'Variable Player Powers'];['Components: Game Trayz Inside', 'Crowdfunding: Kickstarter', 'Crowdfunding: Spieleschmiede', 'Digital Implementations: Tabletopia', 'Players: One versus Many', 'Theme: Psychology'];['Strategy Games'];['Comic Book / Strip', 'Deduction', 'Spies/Secret Agents'];['Jay Cormier', 'Sen-Foong Lim'];7;https://cf.geekdo-images.com/hYP-VIJGRFR8yB78-UN7Rg__original/img/3vUqoYuF2SrVU0n752sfU3bBhHc=/0x0/filters:format(jpeg)/pic5154610.jpg;2.9;7.2;2021
92828;Dixit: Odyssey;https://boardgamegeek.com/boardgame/92828/dixit-odyssey;298;[3, 4];3;12;30;2.5;8.0;['Storytelling', 'Targeted Clues', 'Voting'];['Game: Dixit', 'Mechanism: Image Interpretation', 'Mechanism: Judging Games'];['Party Games'];['Card Game', 'Humor', 'Party Game'];['Jean-Louis Roubira'];7;https://cf.geekdo-images.com/7b75ZZJQ4EEbDsKLi6kYSw__original/img/Oep0CGYNB5HiLBBOMmEo2qKgXaM=/0x0/filters:format(jpeg)/pic918568.jpg;1.2;7.2;2011
2655;Hive;https://boardgamegeek.com/boardgame/2655/hive;299;[2];2;2;20;10.0;9.0;['Enclosure', 'Grid Movement', 'Hexagon Grid', 'Pattern Movement', 'Pieces as Map', 'Three Dimensional Movement', 'Tile Placement'];['Animals: Ants', 'Animals: Bees', 'Animals: Grasshoppers', 'Animals: Insects', 'Animals: Spiders', 'Category: Combinatorial', 'Containers: Unique Shape', 'Containers: Zippered Pouch', 'Digital Implementations: Board Game Arena', 'Digital Implementations: BoardSpace', 'Digital Implementations: Google Play', 'Digital Implementations: Steam', 'Game: Hive', 'Misc: Mensa Select', 'Players: Two-Player Only Games', 'Theme: Nature'];['Abstract Games'];['Abstract Strategy', 'Animals'];['John Yianni'];7;https://cf.geekdo-images.com/fQe85tsBZoH6ibPnm1k1UA__original/img/eqUVrCJKcMBGBhw4Gfc9_9JabYE=/0x0/filters:format(jpeg)/pic791151.jpg;2.3;7.2;2001
323612;Bitoku;https://boardgamegeek.com/boardgame/323612/bitoku;300;[1, 2, 3, 4];1;4;120;30.0;12.0;['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'End Game Bonuses', 'Hand Management', 'Income', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Worker Placement with Dice Workers'];['Animals: Rats', 'Animals: Turtles', 'Country: Japan', 'Digital Implementations: Tabletopia', 'Setting: Kemushi Saga', 'Theme: Trees and Forests'];['Strategy Games'];['Fantasy', 'Mythology'];['Germán P. Millán'];11;https://cf.geekdo-images.com/sMP4YfVfwv6vvh_y7EcXzA__original/img/SdMc8sjTpcN8I15uZ_RmKdhLIkY=/0x0/filters:format(jpeg)/pic6182978.jpg;3.7;7.2;2021
396790;Nucleum;https://boardgamegeek.com/boardgame/396790/nucleum;301;[1, 2, 3, 4];1;4;150;37.5;14.0;['Action Retrieval', 'Contracts', 'End Game Bonuses', 'Hand Management', 'Income', 'Market', 'Network and Route Building', 'Solo / Solitaire Game', 'Tech Trees / Tech Tracks', 'Variable Player Powers'];['History: Industrial Revolution', 'Misc: LongPack Games', 'Region: Saxony (Germany)', 'Theme: Alternate History', 'Theme: Electricity Generation'];['Strategy Games'];['Economic', 'Industry / Manufacturing', 'Science Fiction'];['Simone Luciani', 'Dávid Turczi'];1;https://cf.geekdo-images.com/fIVUaMvbfy6GCOgfxt7xaw__original/img/dBMnuz3SrgxsDLHT6pwbQFPQBIw=/0x0/filters:format(jpeg)/pic7647168.jpg;4.1;7.2;2023
206718;Ethnos;https://boardgamegeek.com/boardgame/206718/ethnos;302;[2, 3, 4];2;6;60;10.0;14.0;['Area Majority / Influence', 'Hand Management', 'Open Drafting', 'Push Your Luck', 'Set Collection'];['Components: Map (Continental / National scale)', 'Creatures: Minotaurs', 'Creatures: Trolls'];['Strategy Games'];['Fantasy'];['Paolo Mori'];4;https://cf.geekdo-images.com/UIKUXkcnH3Bd4fjcPGINcA__original/img/IrqDqjjm1LY66Zkw7l4RwppaBBI=/0x0/filters:format(png)/pic3304124.png;2.1;7.2;2017
